Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Zipcode,Poverty Rate,Unemployment Rate
ZCTA5 57427,105750.0,738.0,42.2,38472.0,0.0,0.0,57427,0.0,0.0
ZCTA5 57428,56875.0,702.0,48.5,25384.0,66.0,7.0,57428,9.401709401709402,0.9971509971509972
ZCTA5 57429,41875.0,92.0,31.0,35896.0,0.0,0.0,57429,0.0,0.0
ZCTA5 57430,66061.0,2371.0,39.3,28591.0,108.0,8.0,57430,4.555040067482075,0.3374103753690426
ZCTA5 57432,75382.0,476.0,53.3,32134.0,100.0,0.0,57432,21.008403361344538,0.0
ZCTA5 57433,48214.0,249.0,59.2,34508.0,8.0,0.0,57433,3.21285140562249,0.0
ZCTA5 57434,75833.0,457.0,34.5,33244.0,35.0,0.0,57434,7.658643326039387,0.0
ZCTA5 57435,40000.0,277.0,42.8,25316.0,17.0,0.0,57435,6.137184115523466,0.0
ZCTA5 57436,55179.0,408.0,43.6,33201.0,27.0,0.0,57436,6.617647058823529,0.0
ZCTA5 57437,38214.0,1273.0,59.4,28672.0,132.0,6.0,57437,10.369206598586016,0.4713275726630008
ZCTA5 57438,44539.0,1508.0,50.5,30202.0,208.0,3.0,57438,13.793103448275861,0.1989389920424403
ZCTA5 57439,-666666666.0,41.0,-666666666.0,,0.0,0.0,57439,0.0,0.0
ZCTA5 57440,53750.0,641.0,34.6,30775.0,139.0,1.0,57440,21.68486739469579,0.15600624024961
ZCTA5 57441,60417.0,548.0,52.4,36448.0,47.0,0.0,57441,8.576642335766424,0.0
ZCTA5 57442,51985.0,1783.0,47.6,35749.0,178.0,24.0,57442,9.983174425126192,1.346045989904655
ZCTA5 57445,65786.0,2282.0,38.6,33499.0,137.0,23.0,57445,6.00350569675723,1.0078878177037687
ZCTA5 57446,56442.0,357.0,60.1,34625.0,21.0,0.0,57446,5.882352941176471,0.0
ZCTA5 57448,48125.0,406.0,49.9,34709.0,30.0,5.0,57448,7.389162561576355,1.2315270935960592
ZCTA5 57449,86042.0,164.0,60.7,41204.0,9.0,3.0,57449,5.487804878048781,1.829268292682927
ZCTA5 57450,55370.0,621.0,57.2,26671.0,18.0,5.0,57450,2.898550724637681,0.8051529790660226
ZCTA5 57451,71722.0,2203.0,42.0,34968.0,112.0,21.0,57451,5.083976395823877,0.9532455742169769
ZCTA5 57452,30417.0,268.0,43.8,19888.0,87.0,1.0,57452,32.46268656716418,0.373134328358209
ZCTA5 57454,60455.0,623.0,46.4,28995.0,94.0,5.0,57454,15.088282504012842,0.8025682182985554
ZCTA5 57455,50833.0,80.0,52.5,26339.0,0.0,0.0,57455,0.0,0.0
ZCTA5 57456,50050.0,812.0,37.1,23765.0,75.0,10.0,57456,9.236453201970443,1.2315270935960592
ZCTA5 57457,89375.0,83.0,52.3,54525.0,0.0,0.0,57457,0.0,0.0
ZCTA5 57460,55714.0,397.0,32.8,25290.0,82.0,0.0,57460,20.65491183879093,0.0
ZCTA5 57461,63625.0,323.0,49.1,52404.0,19.0,20.0,57461,5.882352941176471,6.191950464396285
ZCTA5 57465,75938.0,338.0,51.5,42711.0,9.0,0.0,57465,2.662721893491124,0.0
ZCTA5 57466,46719.0,192.0,44.9,27611.0,3.0,0.0,57466,1.5625,0.0
ZCTA5 57467,45625.0,277.0,48.1,38515.0,60.0,5.0,57467,21.660649819494584,1.8050541516245486
ZCTA5 57468,55938.0,310.0,38.8,51853.0,84.0,0.0,57468,27.096774193548388,0.0
ZCTA5 57469,48711.0,3514.0,44.7,29607.0,310.0,26.0,57469,8.821855435401252,0.7398975526465567
ZCTA5 57470,71042.0,99.0,25.1,22545.0,0.0,0.0,57470,0.0,0.0
ZCTA5 57471,52321.0,595.0,47.3,29284.0,58.0,0.0,57471,9.747899159663865,0.0
ZCTA5 57472,57750.0,1128.0,42.0,28550.0,81.0,6.0,57472,7.180851063829787,0.5319148936170213
ZCTA5 57473,47917.0,192.0,48.7,34251.0,9.0,0.0,57473,4.6875,0.0
ZCTA5 57474,59250.0,158.0,46.5,27129.0,22.0,1.0,57474,13.924050632911392,0.6329113924050633
ZCTA5 57475,-666666666.0,110.0,59.2,31233.0,1.0,0.0,57475,0.9090909090909091,0.0
ZCTA5 57476,59250.0,433.0,31.6,28900.0,30.0,7.0,57476,6.928406466512702,1.6166281755196306
ZCTA5 57477,64167.0,125.0,40.5,31090.0,2.0,4.0,57477,1.6,3.2
ZCTA5 57479,85000.0,605.0,37.9,34647.0,19.0,2.0,57479,3.1404958677685952,0.3305785123966942
ZCTA5 57481,61333.0,572.0,44.2,20814.0,162.0,59.0,57481,28.321678321678323,10.314685314685315
ZCTA5 57501,59921.0,16766.0,38.4,32420.0,1706.0,175.0,57501,10.17535488488608,1.043779076702851
ZCTA5 57520,61000.0,161.0,30.5,31551.0,10.0,1.0,57520,6.211180124223603,0.6211180124223602
ZCTA5 57521,36000.0,124.0,36.1,19970.0,33.0,9.0,57521,26.612903225806452,7.258064516129032
ZCTA5 57522,59500.0,616.0,35.2,22206.0,59.0,15.0,57522,9.577922077922079,2.435064935064935
ZCTA5 57523,45625.0,1007.0,44.3,29485.0,149.0,1.0,57523,14.796425024826217,0.09930486593843098
ZCTA5 57528,46250.0,1000.0,37.0,26093.0,93.0,8.0,57528,9.3,0.8
ZCTA5 57529,57841.0,333.0,51.1,30644.0,25.0,0.0,57529,7.5075075075075075,0.0
ZCTA5 57531,42500.0,166.0,42.2,22890.0,11.0,5.0,57531,6.626506024096385,3.0120481927710845
ZCTA5 57532,62888.0,2891.0,40.5,32898.0,155.0,19.0,57532,5.361466620546524,0.6572120373573158
ZCTA5 57533,41032.0,1853.0,49.3,24194.0,252.0,10.0,57533,13.599568267674043,0.5396654074473827
ZCTA5 57534,77875.0,181.0,49.4,55083.0,0.0,0.0,57534,0.0,0.0
ZCTA5 57536,47625.0,377.0,48.1,29102.0,91.0,9.0,57536,24.137931034482758,2.387267904509284
ZCTA5 57537,76250.0,77.0,64.8,44088.0,0.0,0.0,57537,0.0,0.0
ZCTA5 57538,49886.0,287.0,37.9,23566.0,64.0,0.0,57538,22.299651567944252,0.0
ZCTA5 57540,-666666666.0,130.0,17.9,9046.0,82.0,3.0,57540,63.07692307692308,2.3076923076923075
ZCTA5 57541,36000.0,243.0,30.0,11266.0,164.0,0.0,57541,67.48971193415638,0.0
ZCTA5 57543,53448.0,1028.0,43.4,28256.0,160.0,21.0,57543,15.56420233463035,2.0428015564202333
ZCTA5 57544,57500.0,422.0,48.5,32227.0,44.0,1.0,57544,10.42654028436019,0.23696682464454977
ZCTA5 57547,31750.0,133.0,40.9,15598.0,23.0,8.0,57547,17.293233082706767,6.015037593984962
ZCTA5 57548,34464.0,1520.0,24.4,10552.0,662.0,95.0,57548,43.55263157894737,6.25
ZCTA5 57551,46667.0,2229.0,32.9,17662.0,563.0,44.0,57551,25.25796321220278,1.9739793629430238
ZCTA5 57552,38100.0,477.0,47.5,23399.0,71.0,1.0,57552,14.884696016771489,0.20964360587002095
ZCTA5 57553,38750.0,316.0,18.6,11369.0,149.0,2.0,57553,47.151898734177216,0.6329113924050633
ZCTA5 57555,30217.0,4202.0,26.1,13281.0,2140.0,171.0,57555,50.928129462160875,4.069490718705379
ZCTA5 57559,37188.0,493.0,54.8,28976.0,69.0,8.0,57559,13.995943204868155,1.6227180527383367
ZCTA5 57560,-666666666.0,485.0,26.8,11050.0,325.0,20.0,57560,67.01030927835052,4.123711340206185
ZCTA5 57562,44286.0,60.0,45.6,15487.0,0.0,0.0,57562,0.0,0.0
ZCTA5 57563,22417.0,360.0,24.7,11055.0,97.0,14.0,57563,26.944444444444443,3.888888888888889
ZCTA5 57564,61333.0,999.0,40.5,38436.0,26.0,3.0,57564,2.6026026026026026,0.3003003003003003
ZCTA5 57566,24531.0,1473.0,20.7,7592.0,856.0,102.0,57566,58.112695179904954,6.924643584521385
ZCTA5 57567,38214.0,1378.0,52.2,24190.0,163.0,17.0,57567,11.828737300435414,1.2336719883889695
ZCTA5 57568,61696.0,662.0,50.2,32389.0,13.0,0.0,57568,1.9637462235649548,0.0
ZCTA5 57569,45694.0,391.0,46.2,22488.0,24.0,7.0,57569,6.138107416879795,1.7902813299232736
ZCTA5 57570,33500.0,1924.0,24.4,12772.0,951.0,122.0,57570,49.42827442827443,6.340956340956341
ZCTA5 57571,-666666666.0,12.0,30.7,25767.0,0.0,0.0,57571,0.0,0.0
ZCTA5 57572,19115.0,1616.0,23.0,7691.0,859.0,87.0,57572,53.15594059405941,5.383663366336633
ZCTA5 57574,68250.0,100.0,54.5,31888.0,0.0,0.0,57574,0.0,0.0
ZCTA5 57576,36429.0,189.0,41.0,24629.0,30.0,0.0,57576,15.873015873015873,0.0
ZCTA5 57577,23750.0,1545.0,24.6,8212.0,1099.0,99.0,57577,71.13268608414239,6.407766990291262
ZCTA5 57579,29602.0,1404.0,35.5,14772.0,489.0,28.0,57579,34.82905982905983,1.9943019943019944
ZCTA5 57580,49094.0,3945.0,48.2,27508.0,774.0,42.0,57580,19.619771863117872,1.064638783269962
ZCTA5 57584,58750.0,46.0,46.5,27767.0,4.0,2.0,57584,8.695652173913043,4.3478260869565215
ZCTA5 57585,33750.0,188.0,53.7,26859.0,41.0,0.0,57585,21.80851063829787,0.0
ZCTA5 57601,43818.0,3832.0,44.1,29796.0,407.0,111.0,57601,10.621085594989562,2.896659707724426
ZCTA5 57620,44250.0,505.0,44.2,26487.0,48.0,12.0,57620,9.504950495049505,2.376237623762376
ZCTA5 57621,16635.0,406.0,20.7,14453.0,333.0,100.0,57621,82.01970443349754,24.63054187192118
ZCTA5 57622,15417.0,414.0,23.4,4571.0,329.0,104.0,57622,79.46859903381643,25.120772946859905
ZCTA5 57623,45000.0,1038.0,35.1,18339.0,239.0,66.0,57623,23.02504816955684,6.358381502890174
ZCTA5 57625,36349.0,4503.0,25.7,13647.0,1737.0,653.0,57625,38.57428381079281,14.50144348212303
ZCTA5 57626,56000.0,1078.0,37.5,21535.0,168.0,26.0,57626,15.584415584415584,2.411873840445269
ZCTA5 57630,36250.0,43.0,54.2,22672.0,0.0,0.0,57630,0.0,0.0
ZCTA5 57631,73611.0,386.0,35.9,35428.0,24.0,2.0,57631,6.217616580310881,0.5181347150259067
ZCTA5 57632,59205.0,639.0,50.7,32752.0,26.0,0.0,57632,4.068857589984351,0.0
ZCTA5 57633,56923.0,437.0,34.5,33745.0,60.0,13.0,57633,13.729977116704806,2.9748283752860414
ZCTA5 57634,46908.0,128.0,49.3,19940.0,0.0,0.0,57634,0.0,0.0
ZCTA5 57636,23958.0,185.0,10.0,6560.0,156.0,17.0,57636,84.32432432432432,9.18918918918919
ZCTA5 57638,47760.0,1858.0,49.4,29367.0,240.0,48.0,57638,12.917115177610334,2.583423035522067
ZCTA5 57639,16667.0,378.0,22.4,4229.0,306.0,52.0,57639,80.95238095238095,13.756613756613756
ZCTA5 57640,80809.0,118.0,58.7,46878.0,9.0,0.0,57640,7.627118644067797,0.0
ZCTA5 57641,41000.0,360.0,43.5,21626.0,63.0,9.0,57641,17.5,2.5
ZCTA5 57642,26250.0,1965.0,26.1,12032.0,995.0,268.0,57642,50.63613231552163,13.638676844783715
ZCTA5 57644,57500.0,255.0,53.3,38491.0,14.0,0.0,57644,5.490196078431373,0.0
ZCTA5 57645,45313.0,220.0,36.0,26554.0,26.0,2.0,57645,11.818181818181818,0.9090909090909091
ZCTA5 57646,51023.0,276.0,42.5,44113.0,12.0,4.0,57646,4.3478260869565215,1.4492753623188406
ZCTA5 57648,43393.0,344.0,55.5,33396.0,13.0,4.0,57648,3.7790697674418605,1.1627906976744187
ZCTA5 57649,70625.0,228.0,38.5,29649.0,16.0,5.0,57649,7.017543859649122,2.192982456140351
ZCTA5 57650,-666666666.0,35.0,18.9,18009.0,0.0,0.0,57650,0.0,0.0
ZCTA5 57651,39063.0,142.0,28.5,19964.0,6.0,0.0,57651,4.225352112676056,0.0
ZCTA5 57652,28333.0,364.0,27.7,17298.0,106.0,65.0,57652,29.12087912087912,17.857142857142858
ZCTA5 57656,47614.0,748.0,36.4,25332.0,99.0,21.0,57656,13.235294117647058,2.807486631016043
ZCTA5 57657,70833.0,229.0,45.8,31246.0,73.0,2.0,57657,31.87772925764192,0.8733624454148472
ZCTA5 57658,23000.0,355.0,30.6,9961.0,180.0,67.0,57658,50.70422535211268,18.87323943661972
ZCTA5 57660,57500.0,109.0,48.1,26814.0,18.0,3.0,57660,16.513761467889907,2.7522935779816513
ZCTA5 57661,69167.0,103.0,24.7,23296.0,7.0,12.0,57661,6.796116504854369,11.650485436893204
ZCTA5 57701,41927.0,44987.0,35.1,23827.0,9098.0,1285.0,57701,20.223620156934224,2.856380732211528
ZCTA5 57702,68332.0,34758.0,45.8,39362.0,2614.0,403.0,57702,7.52057080384372,1.1594453075550952
ZCTA5 57703,57018.0,15875.0,35.2,24805.0,1247.0,266.0,57703,7.85511811023622,1.6755905511811024
ZCTA5 57706,44966.0,2985.0,22.8,19870.0,290.0,12.0,57706,9.715242881072026,0.4020100502512563
ZCTA5 57714,33702.0,892.0,18.8,6554.0,627.0,145.0,57714,70.2914798206278,16.255605381165918
ZCTA5 57716,60729.0,529.0,27.6,17576.0,227.0,3.0,57716,42.911153119092624,0.5671077504725898
ZCTA5 57717,43442.0,8055.0,39.0,26883.0,801.0,127.0,57717,9.94413407821229,1.5766604593420235
ZCTA5 57718,63750.0,7592.0,35.5,25786.0,526.0,132.0,57718,6.928345626975764,1.7386722866174922
ZCTA5 57719,50388.0,7865.0,29.0,20482.0,1182.0,134.0,57719,15.028607755880483,1.7037507946598855
ZCTA5 57720,63750.0,690.0,35.3,36013.0,82.0,8.0,57720,11.884057971014492,1.1594202898550725
ZCTA5 57722,71161.0,439.0,47.9,43339.0,31.0,20.0,57722,7.061503416856492,4.555808656036446
ZCTA5 57724,43929.0,192.0,51.0,19397.0,70.0,0.0,57724,36.458333333333336,0.0
ZCTA5 57725,46691.0,180.0,55.1,30997.0,0.0,9.0,57725,0.0,5.0
ZCTA5 57730,49871.0,5484.0,55.1,29136.0,754.0,148.0,57730,13.7490882567469,2.698760029175784
ZCTA5 57732,53365.0,2293.0,49.1,28017.0,212.0,11.0,57732,9.24552987352813,0.4797208896641954
ZCTA5 57735,37426.0,1316.0,48.8,21637.0,289.0,4.0,57735,21.96048632218845,0.303951367781155
ZCTA5 57738,41157.0,114.0,54.0,30739.0,2.0,2.0,57738,1.7543859649122806,1.7543859649122806
ZCTA5 57741,-666666666.0,86.0,58.6,89656.0,0.0,0.0,57741,0.0,0.0
ZCTA5 57744,56474.0,2138.0,39.8,28875.0,399.0,17.0,57744,18.662301216089805,0.7951356407857811
ZCTA5 57745,58182.0,2382.0,40.6,27108.0,290.0,187.0,57745,12.174643157010916,7.850545759865659
ZCTA5 57747,52405.0,5833.0,53.6,28633.0,705.0,55.0,57747,12.086404937424996,0.9429110234870564
ZCTA5 57748,62188.0,469.0,33.4,20098.0,104.0,51.0,57748,22.174840085287848,10.874200426439232
ZCTA5 57750,51500.0,251.0,30.6,23738.0,44.0,9.0,57750,17.529880478087648,3.585657370517928
ZCTA5 57751,46346.0,842.0,46.7,25581.0,116.0,51.0,57751,13.776722090261282,6.0570071258907365
ZCTA5 57752,32548.0,1669.0,26.1,10101.0,628.0,55.0,57752,37.62732174955063,3.2953864589574597
ZCTA5 57754,44365.0,3624.0,48.4,28588.0,357.0,119.0,57754,9.850993377483444,3.2836644591611477
ZCTA5 57755,-666666666.0,135.0,32.7,24476.0,5.0,2.0,57755,3.7037037037037037,1.4814814814814814
ZCTA5 57756,-666666666.0,1231.0,24.5,6369.0,770.0,89.0,57756,62.55077173030057,7.229894394800975
ZCTA5 57758,-666666666.0,89.0,58.3,47202.0,50.0,8.0,57758,56.17977528089887,8.98876404494382
ZCTA5 57759,35568.0,467.0,22.0,15201.0,174.0,9.0,57759,37.25910064239829,1.9271948608137044
ZCTA5 57760,50662.0,1296.0,45.4,24169.0,133.0,16.0,57760,10.262345679012345,1.2345679012345678
ZCTA5 57761,71029.0,1358.0,40.2,32057.0,86.0,5.0,57761,6.332842415316642,0.36818851251840945
ZCTA5 57762,39792.0,684.0,51.4,22424.0,92.0,0.0,57762,13.450292397660819,0.0
ZCTA5 57763,53958.0,229.0,48.0,33632.0,18.0,3.0,57763,7.860262008733624,1.3100436681222707
ZCTA5 57764,21250.0,2000.0,24.9,6898.0,1117.0,201.0,57764,55.85,10.05
ZCTA5 57766,-666666666.0,192.0,41.9,26805.0,45.0,23.0,57766,23.4375,11.979166666666666
ZCTA5 57767,60938.0,76.0,48.4,77343.0,3.0,0.0,57767,3.9473684210526314,0.0
ZCTA5 57769,64224.0,3619.0,40.2,27901.0,436.0,4.0,57769,12.047526941143962,0.11052777010223819
ZCTA5 57770,32230.0,5742.0,26.6,10966.0,2399.0,349.0,57770,41.779867641936605,6.078021595262975
ZCTA5 57772,24073.0,2448.0,22.0,7947.0,1664.0,163.0,57772,67.97385620915033,6.658496732026144
ZCTA5 57773,75714.0,223.0,34.8,29682.0,23.0,0.0,57773,10.31390134529148,0.0
ZCTA5 57775,75909.0,311.0,42.9,35446.0,10.0,0.0,57775,3.215434083601286,0.0
ZCTA5 57776,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,57776,,
ZCTA5 57779,-666666666.0,106.0,71.1,27802.0,0.0,0.0,57779,0.0,0.0
ZCTA5 57780,108750.0,81.0,56.7,69335.0,3.0,0.0,57780,3.7037037037037037,0.0
ZCTA5 57782,45417.0,64.0,64.5,39319.0,5.0,0.0,57782,7.8125,0.0
ZCTA5 57783,46803.0,15273.0,38.1,29293.0,2001.0,234.0,57783,13.101551758004321,1.5321154979375369
ZCTA5 57785,50711.0,9383.0,44.3,30057.0,920.0,32.0,57785,9.804966428647553,0.34104231056165407
ZCTA5 57787,41211.0,381.0,37.2,16731.0,0.0,0.0,57787,0.0,0.0
ZCTA5 57788,58375.0,270.0,42.6,33290.0,33.0,4.0,57788,12.222222222222221,1.4814814814814814
ZCTA5 57790,61964.0,1040.0,40.7,28319.0,87.0,15.0,57790,8.365384615384615,1.4423076923076923
ZCTA5 57791,66328.0,291.0,42.3,25204.0,3.0,6.0,57791,1.0309278350515463,2.0618556701030926
ZCTA5 57792,104732.0,194.0,52.1,37714.0,12.0,0.0,57792,6.185567010309279,0.0
ZCTA5 57793,58963.0,2090.0,48.5,24717.0,227.0,12.0,57793,10.861244019138756,0.5741626794258373
ZCTA5 57794,13306.0,725.0,22.8,4504.0,570.0,69.0,57794,78.62068965517241,9.517241379310345
ZCTA5 57799,-666666666.0,690.0,19.5,5859.0,0.0,36.0,57799,0.0,5.217391304347826
ZCTA5 58001,145313.0,29.0,57.1,65438.0,0.0,0.0,58001,0.0,0.0
ZCTA5 58002,53036.0,49.0,50.8,28484.0,0.0,0.0,58002,0.0,0.0
ZCTA5 58004,91250.0,225.0,53.5,46799.0,3.0,0.0,58004,1.3333333333333333,0.0
ZCTA5 58005,102344.0,806.0,38.3,42769.0,13.0,0.0,58005,1.6129032258064515,0.0
ZCTA5 58006,75625.0,489.0,48.8,46274.0,29.0,4.0,58006,5.930470347648262,0.8179959100204499
ZCTA5 58007,56875.0,57.0,48.3,37556.0,6.0,0.0,58007,10.526315789473685,0.0
ZCTA5 58008,77500.0,195.0,38.8,41292.0,1.0,0.0,58008,0.5128205128205128,0.0
ZCTA5 58009,-666666666.0,32.0,63.9,41047.0,0.0,0.0,58009,0.0,0.0
ZCTA5 58011,69028.0,405.0,45.9,33284.0,7.0,7.0,58011,1.728395061728395,1.728395061728395
ZCTA5 58012,71094.0,3012.0,33.0,29617.0,92.0,27.0,58012,3.054448871181939,0.896414342629482
ZCTA5 58013,53750.0,96.0,56.9,55015.0,4.0,1.0,58013,4.166666666666667,1.0416666666666667
ZCTA5 58015,67813.0,273.0,46.6,34749.0,4.0,3.0,58015,1.465201465201465,1.098901098901099
ZCTA5 58016,80909.0,132.0,46.6,38362.0,0.0,0.0,58016,0.0,0.0
ZCTA5 58017,46528.0,310.0,53.7,38870.0,11.0,2.0,58017,3.5483870967741935,0.6451612903225806
ZCTA5 58018,115625.0,384.0,36.4,41571.0,2.0,0.0,58018,0.5208333333333334,0.0
ZCTA5 58021,70625.0,407.0,34.8,34506.0,29.0,15.0,58021,7.125307125307125,3.6855036855036856
ZCTA5 58027,61250.0,1473.0,45.5,35584.0,115.0,51.0,58027,7.8071961982348945,3.4623217922606924
ZCTA5 58029,69250.0,109.0,50.9,33639.0,0.0,0.0,58029,0.0,0.0
ZCTA5 58030,59000.0,698.0,36.6,29190.0,53.0,12.0,58030,7.593123209169055,1.7191977077363896
ZCTA5 58031,66625.0,493.0,47.3,34478.0,24.0,0.0,58031,4.8681541582150105,0.0
ZCTA5 58032,52500.0,771.0,42.1,35373.0,60.0,4.0,58032,7.782101167315175,0.5188067444876784
ZCTA5 58033,75147.0,462.0,38.4,32327.0,38.0,1.0,58033,8.225108225108226,0.21645021645021645
ZCTA5 58035,50781.0,260.0,53.2,32440.0,29.0,0.0,58035,11.153846153846153,0.0
ZCTA5 58036,66250.0,308.0,39.3,44120.0,7.0,4.0,58036,2.272727272727273,1.2987012987012987
ZCTA5 58038,85357.0,382.0,37.6,33862.0,2.0,0.0,58038,0.5235602094240838,0.0
ZCTA5 58040,72407.0,1087.0,36.4,33766.0,29.0,3.0,58040,2.6678932842686294,0.27598896044158233
ZCTA5 58041,66250.0,1567.0,45.5,31119.0,145.0,10.0,58041,9.253350350989152,0.6381620931716656
ZCTA5 58042,103571.0,1560.0,41.5,38385.0,57.0,22.0,58042,3.6538461538461537,1.4102564102564104
ZCTA5 58043,-666666666.0,177.0,47.8,50389.0,10.0,2.0,58043,5.649717514124294,1.1299435028248588
ZCTA5 58045,63015.0,2214.0,40.2,30955.0,72.0,43.0,58045,3.252032520325203,1.942186088527552
ZCTA5 58046,70417.0,590.0,54.6,47732.0,12.0,16.0,58046,2.0338983050847457,2.711864406779661
ZCTA5 58047,103839.0,3797.0,44.9,59854.0,46.0,20.0,58047,1.2114827495391098,0.5267316302343956
ZCTA5 58048,65893.0,510.0,37.7,37050.0,37.0,0.0,58048,7.254901960784314,0.0
ZCTA5 58049,68750.0,411.0,50.4,35162.0,19.0,0.0,58049,4.622871046228711,0.0
ZCTA5 58051,94087.0,1727.0,34.8,44610.0,101.0,21.0,58051,5.848291835552982,1.2159814707585408
ZCTA5 58052,71964.0,564.0,51.7,38524.0,37.0,1.0,58052,6.560283687943262,0.1773049645390071
ZCTA5 58053,45833.0,1186.0,47.3,26099.0,86.0,23.0,58053,7.251264755480607,1.93929173693086
ZCTA5 58054,61287.0,3041.0,43.5,32727.0,160.0,17.0,58054,5.261427162117725,0.5590266359750082
ZCTA5 58056,74375.0,232.0,44.2,33223.0,32.0,0.0,58056,13.793103448275861,0.0
ZCTA5 58057,66250.0,79.0,60.0,28049.0,16.0,5.0,58057,20.253164556962027,6.329113924050633
ZCTA5 58058,58875.0,94.0,27.3,30889.0,0.0,0.0,58058,0.0,0.0
ZCTA5 58059,80673.0,1329.0,34.5,33035.0,37.0,22.0,58059,2.784048156508653,1.655379984951091
ZCTA5 58060,59653.0,1074.0,48.4,34903.0,36.0,10.0,58060,3.35195530726257,0.931098696461825
ZCTA5 58061,76429.0,371.0,41.6,31483.0,32.0,3.0,58061,8.625336927223719,0.8086253369272237
ZCTA5 58062,69167.0,123.0,57.7,43488.0,0.0,1.0,58062,0.0,0.8130081300813008
ZCTA5 58063,55000.0,345.0,39.1,26435.0,59.0,2.0,58063,17.10144927536232,0.5797101449275363
ZCTA5 58064,71563.0,578.0,28.5,30875.0,16.0,0.0,58064,2.7681660899653977,0.0
ZCTA5 58065,43958.0,37.0,39.6,12768.0,0.0,0.0,58065,0.0,0.0
ZCTA5 58067,61042.0,244.0,54.6,37683.0,13.0,3.0,58067,5.327868852459017,1.2295081967213115
ZCTA5 58068,64615.0,419.0,53.3,36824.0,47.0,0.0,58068,11.217183770883056,0.0
ZCTA5 58069,62292.0,106.0,51.1,37783.0,0.0,0.0,58069,0.0,0.0
ZCTA5 58071,52375.0,409.0,48.0,30480.0,34.0,0.0,58071,8.312958435207824,0.0
ZCTA5 58072,53150.0,7775.0,45.0,33088.0,706.0,150.0,58072,9.080385852090032,1.9292604501607717
ZCTA5 58075,55647.0,9237.0,36.2,28931.0,1029.0,148.0,58075,11.13998051315362,1.6022518133593158
ZCTA5 58076,-666666666.0,363.0,19.9,7524.0,0.0,13.0,58076,0.0,3.581267217630854
ZCTA5 58077,75066.0,647.0,38.8,33407.0,11.0,2.0,58077,1.7001545595054095,0.3091190108191654
ZCTA5 58078,77317.0,33610.0,34.3,37562.0,2263.0,302.0,58078,6.733115144302291,0.8985421005653079
ZCTA5 58079,115156.0,501.0,39.3,39563.0,0.0,0.0,58079,0.0,0.0
ZCTA5 58081,68250.0,892.0,37.9,33245.0,64.0,3.0,58081,7.174887892376682,0.336322869955157
ZCTA5 58102,45407.0,29814.0,29.2,29806.0,5453.0,604.0,58102,18.290065070101296,2.025893875360569
ZCTA5 58103,42696.0,49227.0,31.9,28641.0,8365.0,928.0,58103,16.992707254149146,1.88514433136287
ZCTA5 58104,72978.0,38551.0,31.3,40267.0,1993.0,699.0,58104,5.169775103110166,1.8131825374179658
ZCTA5 58105,-666666666.0,2473.0,19.1,5575.0,0.0,89.0,58105,0.0,3.5988677719369186
ZCTA5 58201,52872.0,38963.0,32.7,34687.0,5634.0,827.0,58201,14.459872186433282,2.122526499499525
ZCTA5 58202,-666666666.0,1854.0,19.3,5712.0,0.0,70.0,58202,0.0,3.7756202804746493
ZCTA5 58203,42807.0,17567.0,24.9,23384.0,4733.0,492.0,58203,26.94256275971993,2.8007058689588433
ZCTA5 58204,50425.0,2460.0,23.1,20487.0,98.0,25.0,58204,3.983739837398374,1.016260162601626
ZCTA5 58205,-666666666.0,462.0,22.5,24026.0,0.0,0.0,58205,0.0,0.0
ZCTA5 58210,47054.0,363.0,44.0,36178.0,50.0,2.0,58210,13.774104683195592,0.5509641873278237
ZCTA5 58212,48917.0,519.0,52.1,31281.0,35.0,1.0,58212,6.74373795761079,0.1926782273603083
ZCTA5 58214,54750.0,310.0,55.6,39716.0,7.0,11.0,58214,2.2580645161290325,3.5483870967741935
ZCTA5 58216,49107.0,140.0,48.5,21921.0,25.0,1.0,58216,17.857142857142858,0.7142857142857143
ZCTA5 58218,84583.0,971.0,36.2,30688.0,16.0,27.0,58218,1.64778578784758,2.780638516992791
ZCTA5 58219,-666666666.0,36.0,62.0,22983.0,0.0,0.0,58219,0.0,0.0
ZCTA5 58220,60139.0,2184.0,45.1,35029.0,72.0,46.0,58220,3.2967032967032965,2.1062271062271063
ZCTA5 58222,53750.0,341.0,35.9,24157.0,7.0,9.0,58222,2.0527859237536656,2.6392961876832843
ZCTA5 58223,50938.0,242.0,56.3,53800.0,10.0,0.0,58223,4.132231404958677,0.0
ZCTA5 58224,76042.0,66.0,43.4,29912.0,0.0,3.0,58224,0.0,4.545454545454546
ZCTA5 58225,68958.0,966.0,51.4,36817.0,46.0,10.0,58225,4.761904761904762,1.0351966873706004
ZCTA5 58227,67431.0,447.0,50.5,44657.0,9.0,0.0,58227,2.0134228187919465,0.0
ZCTA5 58228,64844.0,797.0,45.3,36981.0,112.0,5.0,58228,14.052697616060225,0.6273525721455459
ZCTA5 58229,61250.0,135.0,47.1,29862.0,29.0,0.0,58229,21.48148148148148,0.0
ZCTA5 58230,58864.0,627.0,50.6,33970.0,24.0,3.0,58230,3.827751196172249,0.4784688995215311
ZCTA5 58231,55000.0,359.0,47.6,31323.0,26.0,4.0,58231,7.242339832869081,1.1142061281337048
