Zipcode,Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate,Unemployment Rate,Lat,Lng
17938,ZCTA5 17938,60260.0,2469.0,41.4,27185.0,166.0,35.0,6.7233697853381935,1.4175779667881734,40.65513869999999,-76.4910093
17941,ZCTA5 17941,50972.0,806.0,41.1,27976.0,62.0,5.0,7.6923076923076925,0.6203473945409429,40.6744701,-76.6123884
17943,ZCTA5 17943,63681.0,107.0,62.5,40107.0,0.0,0.0,0.0,0.0,40.7639445,-76.3871206
17944,ZCTA5 17944,51389.0,175.0,31.4,24518.0,9.0,14.0,5.142857142857143,8.0,40.6738913,-76.2792584
17945,ZCTA5 17945,46618.0,127.0,53.3,24669.0,21.0,4.0,16.53543307086614,3.1496062992125986,40.78357219999999,-76.3781984
17946,ZCTA5 17946,-666666666.0,110.0,25.1,13765.0,37.0,0.0,33.63636363636363,0.0,40.8058719,-76.2445864
17948,ZCTA5 17948,35938.0,4863.0,37.1,18159.0,1466.0,195.0,30.146000411268766,4.009870450339297,40.8322136,-76.1435915
17949,ZCTA5 17949,47368.0,418.0,34.0,16565.0,54.0,50.0,12.91866028708134,11.961722488038278,40.79363,-76.2424806
17951,ZCTA5 17951,39375.0,193.0,59.3,23762.0,27.0,0.0,13.989637305699482,0.0,40.6784993,-76.2442911
17952,ZCTA5 17952,38333.0,201.0,51.0,26406.0,14.0,1.0,6.965174129353234,0.4975124378109453,40.7647961,-76.0594972
17953,ZCTA5 17953,48269.0,483.0,48.3,23693.0,35.0,34.0,7.246376811594203,7.0393374741200825,40.7268047,-76.0841509
17954,ZCTA5 17954,34043.0,4443.0,43.0,21860.0,537.0,323.0,12.086428089128967,7.269862705379248,40.6900247,-76.2623945
17957,ZCTA5 17957,33375.0,356.0,46.2,40470.0,0.0,0.0,0.0,0.0,40.60243029999999,-76.488118
17959,ZCTA5 17959,49688.0,1414.0,46.5,24881.0,148.0,70.0,10.466760961810467,4.9504950495049505,40.7299959,-76.1203982
17960,ZCTA5 17960,63250.0,3848.0,49.6,31982.0,277.0,73.0,7.198544698544699,1.8970893970893972,40.6816159,-75.96954649999999
17961,ZCTA5 17961,57083.0,6493.0,49.5,35226.0,317.0,101.0,4.882180810103188,1.5555213306637918,40.6418428,-76.0507949
17963,ZCTA5 17963,56672.0,8944.0,44.1,26368.0,766.0,222.0,8.564400715563506,2.4821109123434706,40.572899,-76.3868797
17964,ZCTA5 17964,49444.0,872.0,45.0,22319.0,53.0,14.0,6.077981651376147,1.6055045871559632,40.7176718,-76.514138
17965,ZCTA5 17965,47132.0,2057.0,40.3,23441.0,222.0,56.0,10.792416140009722,2.7224112785610113,40.7100736,-76.1609838
17967,ZCTA5 17967,51625.0,2532.0,47.6,27269.0,320.0,67.0,12.638230647709321,2.646129541864139,40.8747482,-76.16678069999999
17968,ZCTA5 17968,66500.0,223.0,51.6,30566.0,20.0,0.0,8.968609865470851,0.0,40.6445532,-76.6123884
17970,ZCTA5 17970,35000.0,3087.0,43.9,20438.0,480.0,200.0,15.54907677356657,6.4787819889860705,40.7214152,-76.19286400000001
17972,ZCTA5 17972,60440.0,11244.0,44.5,29724.0,568.0,348.0,5.051583066524368,3.0949839914621133,40.60702089999999,-76.20080999999999
17974,ZCTA5 17974,46548.0,259.0,58.5,29473.0,53.0,0.0,20.463320463320464,0.0,40.7,-76.22999999999999
17976,ZCTA5 17976,28468.0,6715.0,41.5,17011.0,2506.0,419.0,37.319434102755025,6.2397617274758,40.8208151,-76.2131474
17978,ZCTA5 17978,34375.0,247.0,43.8,21287.0,59.0,5.0,23.88663967611336,2.0242914979757085,40.6287923,-76.62683059999999
17979,ZCTA5 17979,32188.0,179.0,61.4,23349.0,0.0,0.0,0.0,0.0,40.5655308,-76.2066281
17980,ZCTA5 17980,55441.0,3064.0,42.5,25232.0,241.0,106.0,7.865535248041775,3.4595300261096606,40.596463,-76.5430429
17981,ZCTA5 17981,46806.0,2768.0,45.3,21629.0,438.0,117.0,15.823699421965317,4.226878612716763,40.6413389,-76.37530459999999
17982,ZCTA5 17982,51250.0,509.0,44.9,29037.0,58.0,20.0,11.394891944990176,3.9292730844793713,40.7665605,-76.0384656
17983,ZCTA5 17983,59643.0,1433.0,42.2,28306.0,123.0,18.0,8.583391486392184,1.2561060711793441,40.6463479,-76.5430429
17985,ZCTA5 17985,57266.0,1177.0,48.5,27454.0,91.0,17.0,7.731520815632965,1.4443500424808835,40.920069,-76.2131474
18011,ZCTA5 18011,79199.0,5696.0,39.1,33656.0,262.0,138.0,4.599719101123595,2.422752808988764,40.4687677,-75.66153840000001
18013,ZCTA5 18013,62859.0,17835.0,44.2,30003.0,1508.0,593.0,8.455284552845528,3.3249229044014577,40.8587892,-75.17788530000001
18014,ZCTA5 18014,59588.0,11248.0,46.4,29002.0,905.0,433.0,8.045874822190612,3.8495732574679944,40.7587409,-75.3995089
18015,ZCTA5 18015,50500.0,33291.0,30.8,26606.0,6177.0,1080.0,18.554564296656753,3.2441200324412005,40.5967701,-75.3761952
18016,ZCTA5 18016,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,,,40.62158489999999,-75.3645938
18017,ZCTA5 18017,70366.0,38552.0,43.8,35399.0,3495.0,1004.0,9.06567752645777,2.604274745797883,40.659437,-75.3995089
18018,ZCTA5 18018,53094.0,32089.0,37.9,29066.0,3187.0,906.0,9.931752313877029,2.82339742590919,40.6238902,-75.3936808
18020,ZCTA5 18020,76748.0,20734.0,46.0,40014.0,716.0,468.0,3.453265168322562,2.2571621491270375,40.6702816,-75.329557
18030,ZCTA5 18030,55000.0,686.0,42.8,27567.0,47.0,19.0,6.85131195335277,2.7696793002915454,40.799108,-75.66481089999999
18031,ZCTA5 18031,84638.0,9661.0,37.8,40455.0,376.0,196.0,3.891936652520443,2.0287754890798055,40.5527911,-75.6557206
18032,ZCTA5 18032,57726.0,9372.0,38.1,26541.0,1443.0,241.0,15.396927016645327,2.571489543320529,40.6527597,-75.4636031
18034,ZCTA5 18034,86379.0,8850.0,37.9,37988.0,306.0,296.0,3.457627118644068,3.3446327683615817,40.5472763,-75.41699179999999
18035,ZCTA5 18035,-666666666.0,102.0,73.5,36630.0,0.0,0.0,0.0,0.0,40.74794079999999,-75.5378599
18036,ZCTA5 18036,92233.0,13539.0,46.4,45952.0,479.0,224.0,3.5379274687938547,1.654479651377502,40.5031948,-75.42281899999999
18037,ZCTA5 18037,65688.0,7834.0,43.3,30169.0,631.0,260.0,8.054633648200154,3.3188664794485576,40.6845433,-75.55678209999999
18038,ZCTA5 18038,81382.0,2818.0,46.1,36099.0,28.0,78.0,0.99361249112846,2.76792051100071,40.7935303,-75.5160235
18040,ZCTA5 18040,83281.0,16447.0,42.7,38909.0,627.0,456.0,3.8122453942968324,2.7725421049431507,40.7543808,-75.2128996
18041,ZCTA5 18041,72595.0,5240.0,42.2,33208.0,185.0,102.0,3.530534351145038,1.9465648854961832,40.4196225,-75.5101999
18042,ZCTA5 18042,53291.0,42140.0,36.6,26470.0,5757.0,1507.0,13.661604176554343,3.576174655908875,40.6551234,-75.2128996
18045,ZCTA5 18045,80110.0,26500.0,47.3,36921.0,1029.0,575.0,3.883018867924528,2.169811320754717,40.68410060000001,-75.2829046
18046,ZCTA5 18046,-666666666.0,49.0,22.5,,0.0,0.0,0.0,0.0,40.5480048,-75.5602388
18049,ZCTA5 18049,67167.0,17294.0,44.0,34683.0,1082.0,204.0,6.256505146293512,1.1795998612235457,40.5121508,-75.4927278
18051,ZCTA5 18051,103295.0,3590.0,47.4,46369.0,80.0,46.0,2.2284122562674096,1.2813370473537604,40.5926349,-75.6557206
18052,ZCTA5 18052,60142.0,27403.0,40.2,28822.0,2298.0,887.0,8.385943144911142,3.236871875342116,40.6551078,-75.4973742
18053,ZCTA5 18053,63068.0,2203.0,48.6,26921.0,39.0,32.0,1.7703132092601,1.4525646845211075,40.72080589999999,-75.7255192
18054,ZCTA5 18054,70083.0,4151.0,42.9,37329.0,185.0,159.0,4.456757407853529,3.830402312695736,40.336979,-75.4677153
18055,ZCTA5 18055,63036.0,11703.0,45.1,33560.0,749.0,492.0,6.400068358540545,4.204050243527301,40.584703,-75.2829046
18056,ZCTA5 18056,53250.0,634.0,52.1,31593.0,28.0,21.0,4.416403785488959,3.312302839116719,40.4469017,-75.5480491
18058,ZCTA5 18058,62696.0,10221.0,42.8,27718.0,1301.0,210.0,12.728695822326582,2.0545934840035223,40.8554634,-75.45777749999999
18059,ZCTA5 18059,86705.0,1108.0,48.9,41111.0,42.0,53.0,3.7906137184115525,4.783393501805054,40.7213177,-75.53349279999999
18062,ZCTA5 18062,78429.0,25661.0,43.6,41706.0,1014.0,670.0,3.951521764545419,2.6109660574412534,40.5210582,-75.5626039
18063,ZCTA5 18063,-666666666.0,612.0,53.4,31411.0,36.0,43.0,5.882352941176471,7.026143790849673,40.7828653,-75.18606
18064,ZCTA5 18064,77532.0,25782.0,44.3,36130.0,1640.0,783.0,6.361027073151812,3.0370025599255293,40.7581175,-75.3178952
18066,ZCTA5 18066,86221.0,6440.0,45.2,36598.0,174.0,249.0,2.701863354037267,3.8664596273291925,40.66407179999999,-75.7487779
18067,ZCTA5 18067,64583.0,18535.0,43.7,30953.0,1282.0,418.0,6.91664418667386,2.255192878338279,40.711144,-75.4927278
18068,ZCTA5 18068,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,,,40.4877591,-75.5221577
18069,ZCTA5 18069,88050.0,8005.0,44.7,47297.0,236.0,254.0,2.948157401623985,3.1730168644597128,40.6322715,-75.61498929999999
18070,ZCTA5 18070,53929.0,1034.0,31.7,22451.0,21.0,22.0,2.0309477756286265,2.127659574468085,40.4325734,-75.53349279999999
18071,ZCTA5 18071,58368.0,10059.0,44.1,27125.0,1162.0,358.0,11.551844119693806,3.559001888855751,40.8391367,-75.5626039
18072,ZCTA5 18072,57594.0,6276.0,40.9,33407.0,571.0,202.0,9.098151688973868,3.218610579987253,40.8595544,-75.2595731
18073,ZCTA5 18073,78156.0,10179.0,41.2,33577.0,785.0,236.0,7.711955987818056,2.3184988702230083,40.3837137,-75.4636031
18074,ZCTA5 18074,84158.0,6009.0,41.2,38939.0,283.0,85.0,4.709602263271759,1.4145448493925779,40.3211954,-75.52184679999999
18076,ZCTA5 18076,65938.0,2919.0,40.7,32616.0,221.0,106.0,7.571085988352175,3.631380609797876,40.373835,-75.483991
18077,ZCTA5 18077,80787.0,2215.0,48.6,44030.0,171.0,76.0,7.720090293453724,3.4311512415349887,40.5942653,-75.1954624
18078,ZCTA5 18078,91802.0,7301.0,45.4,42544.0,132.0,128.0,1.8079715107519518,1.7531844952746198,40.6692967,-75.632447
18079,ZCTA5 18079,43715.0,511.0,43.4,15611.0,59.0,91.0,11.545988258317026,17.80821917808219,40.7436006,-75.660084
18080,ZCTA5 18080,58493.0,11364.0,46.5,29381.0,1360.0,393.0,11.96761703625484,3.458289334741288,40.7289292,-75.632447
18081,ZCTA5 18081,34425.0,204.0,73.3,25823.0,0.0,0.0,0.0,0.0,40.5569262,-75.2869144
18083,ZCTA5 18083,65625.0,439.0,45.5,29115.0,10.0,12.0,2.277904328018223,2.733485193621868,40.7527334,-75.26686459999999
18085,ZCTA5 18085,70625.0,1022.0,41.6,32773.0,51.0,35.0,4.990215264187867,3.4246575342465753,40.7412958,-75.2551981
18086,ZCTA5 18086,52188.0,564.0,53.5,23846.0,6.0,25.0,1.0638297872340425,4.432624113475177,40.734767,-75.54404629999999
18087,ZCTA5 18087,59844.0,546.0,44.3,25294.0,17.0,24.0,3.1135531135531136,4.395604395604396,40.547224,-75.6018947
18088,ZCTA5 18088,71132.0,8359.0,45.7,36281.0,433.0,213.0,5.180045459983251,2.5481516927862184,40.7796294,-75.5626039
18091,ZCTA5 18091,53320.0,5370.0,49.7,32326.0,548.0,162.0,10.204841713221601,3.016759776536313,40.8290246,-75.329557
18092,ZCTA5 18092,88421.0,3112.0,48.4,43086.0,41.0,61.0,1.3174807197943446,1.9601542416452442,40.4752449,-75.5160235
18101,ZCTA5 18101,19401.0,4382.0,27.3,12114.0,1919.0,333.0,43.7927886809676,7.59926973984482,40.6027182,-75.4708848
18102,ZCTA5 18102,31257.0,49202.0,29.6,14762.0,16779.0,3977.0,34.10227226535507,8.083004755904232,40.6073818,-75.47816619999999
18103,ZCTA5 18103,51723.0,46777.0,38.7,28537.0,7554.0,1834.0,16.148962096756954,3.9207302734249736,40.5719198,-75.4927278
18104,ZCTA5 18104,72375.0,44572.0,40.6,36115.0,3650.0,1247.0,8.188997576954142,2.797720542044333,40.5977756,-75.5393155
18105,ZCTA5 18105,-666666666.0,26.0,88.5,19904.0,0.0,0.0,0.0,0.0,40.6,-75.47
18106,ZCTA5 18106,67083.0,7351.0,47.4,40177.0,305.0,136.0,4.14909536117535,1.8500884233437627,40.5825021,-75.61498929999999
18109,ZCTA5 18109,42878.0,17570.0,34.0,19625.0,4223.0,740.0,24.035287421741604,4.21172453044963,40.6398281,-75.44029929999999
18195,ZCTA5 18195,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,,,40.5575093,-75.5946194
18201,ZCTA5 18201,40460.0,27074.0,35.3,19236.0,6157.0,1391.0,22.741375489399424,5.137770554775799,40.96516750000001,-75.9347113
18202,ZCTA5 18202,39455.0,11736.0,42.1,23204.0,2125.0,339.0,18.106680299931835,2.8885480572597135,40.95117210000001,-76.0217831
18210,ZCTA5 18210,53148.0,8224.0,41.6,24409.0,687.0,487.0,8.353599221789883,5.921692607003891,40.9975229,-75.5626039
18211,ZCTA5 18211,74231.0,1361.0,42.6,30015.0,61.0,41.0,4.481998530492285,3.0124908155767818,40.7523401,-75.8185314
18212,ZCTA5 18212,66250.0,178.0,49.5,31175.0,6.0,0.0,3.3707865168539324,0.0,40.7753562,-75.7051647
18214,ZCTA5 18214,56563.0,2030.0,49.8,27844.0,146.0,76.0,7.192118226600985,3.7438423645320196,40.8038365,-76.07399989999999
18216,ZCTA5 18216,42434.0,986.0,52.6,25346.0,101.0,17.0,10.24340770791075,1.7241379310344827,40.9425019,-75.9216458
18218,ZCTA5 18218,33944.0,2208.0,41.9,20604.0,412.0,102.0,18.659420289855074,4.619565217391305,40.8213773,-75.9143867
18219,ZCTA5 18219,64353.0,1427.0,47.9,33489.0,134.0,13.0,9.390329362298528,0.9110021023125437,40.9940144,-76.06312299999999
18220,ZCTA5 18220,46875.0,329.0,54.8,30176.0,19.0,11.0,5.775075987841945,3.3434650455927053,40.8492295,-76.0798006
18221,ZCTA5 18221,-666666666.0,532.0,34.7,22973.0,133.0,0.0,25.0,0.0,41.0010592,-75.9058445
18222,ZCTA5 18222,71674.0,9174.0,44.2,32787.0,1116.0,250.0,12.164813603662525,2.7250926531502073,41.03316580000001,-76.0043731
18223,ZCTA5 18223,27117.0,157.0,78.4,16294.0,0.0,0.0,0.0,0.0,40.9922168,-75.9350072
18224,ZCTA5 18224,41198.0,5940.0,47.5,22841.0,1046.0,390.0,17.60942760942761,6.565656565656566,40.9762996,-75.8650148
18225,ZCTA5 18225,30679.0,389.0,17.8,9063.0,269.0,0.0,69.15167095115682,0.0,40.9807178,-75.9740817
18229,ZCTA5 18229,56336.0,8802.0,45.9,25032.0,959.0,514.0,10.89525107930016,5.839581913201545,40.9247214,-75.6906241
18230,ZCTA5 18230,36250.0,120.0,47.7,16017.0,40.0,8.0,33.333333333333336,6.666666666666667,40.9246799,-75.94269510000001
18231,ZCTA5 18231,40938.0,482.0,34.5,20401.0,61.0,27.0,12.655601659751037,5.601659751037344,40.9004475,-76.00473579999999
18232,ZCTA5 18232,31447.0,3819.0,42.6,20151.0,809.0,209.0,21.18355590468709,5.472636815920398,40.8326552,-75.8853465
18234,ZCTA5 18234,67930.0,422.0,29.6,18969.0,91.0,14.0,21.563981042654028,3.3175355450236967,40.9911732,-75.9679929
18235,ZCTA5 18235,55351.0,19231.0,47.4,27154.0,2386.0,642.0,12.407051115386615,3.338359939680724,40.811639,-75.737149
18237,ZCTA5 18237,40556.0,3353.0,40.0,20342.0,699.0,224.0,20.847002684163435,6.680584551148225,40.8888417,-75.9985693
18239,ZCTA5 18239,47813.0,262.0,58.4,25304.0,10.0,46.0,3.816793893129771,17.557251908396946,40.9899271,-75.9835145
18240,ZCTA5 18240,49525.0,3866.0,48.0,25083.0,613.0,78.0,15.856182100362131,2.0175892395240558,40.87143580000001,-75.8185314
18241,ZCTA5 18241,44698.0,647.0,45.9,28549.0,69.0,8.0,10.664605873261205,1.2364760432766615,40.9445255,-76.1595345
18242,ZCTA5 18242,32361.0,157.0,47.2,22678.0,30.0,0.0,19.10828025477707,0.0,40.9123081,-76.1290961
18244,ZCTA5 18244,49306.0,329.0,49.6,22828.0,56.0,2.0,17.02127659574468,0.60790273556231,40.8188126,-75.673537
18245,ZCTA5 18245,62538.0,425.0,53.7,26336.0,21.0,2.0,4.9411764705882355,0.47058823529411764,33.6520674,-111.885615
18246,ZCTA5 18246,53750.0,187.0,27.8,21828.0,54.0,0.0,28.877005347593585,0.0,,
18248,ZCTA5 18248,49028.0,617.0,41.5,26244.0,127.0,4.0,20.583468395461914,0.6482982171799028,40.8963686,-76.11659270000001
18249,ZCTA5 18249,69399.0,3698.0,45.1,36688.0,147.0,90.0,3.9751216873985937,2.43374797187669,40.9767182,-76.1088001
18250,ZCTA5 18250,50846.0,2954.0,38.9,25531.0,490.0,82.0,16.587677725118482,2.775897088693297,40.8304318,-75.84758529999999
18251,ZCTA5 18251,-666666666.0,16.0,-666666666.0,,0.0,0.0,0.0,0.0,41.0023384,-76.0805256
18252,ZCTA5 18252,42421.0,10507.0,43.3,22783.0,1365.0,317.0,12.991339107261826,3.0170362615399258,40.79241,-75.9811564
18254,ZCTA5 18254,40441.0,1047.0,50.8,23288.0,157.0,46.0,14.995224450811843,4.393505253104107,40.91410880000001,-75.9673696
18255,ZCTA5 18255,50141.0,4637.0,48.0,26913.0,483.0,100.0,10.416217381927972,2.156566745740781,40.9308915,-75.8185314
18256,ZCTA5 18256,55938.0,382.0,56.4,28447.0,35.0,21.0,9.162303664921465,5.49738219895288,40.9420491,-76.14431619999999
18301,ZCTA5 18301,63830.0,30198.0,35.6,25992.0,3546.0,1770.0,11.742499503278363,5.861315318895291,41.0541827,-75.2362381
18302,ZCTA5 18302,63189.0,16838.0,42.8,27131.0,1412.0,750.0,8.385794037296591,4.454210713861504,41.0897282,-75.1311874
18321,ZCTA5 18321,47803.0,1727.0,55.3,23311.0,108.0,36.0,6.253618992472496,2.0845396641574987,41.0137569,-75.2858208
18322,ZCTA5 18322,55219.0,2396.0,44.6,29671.0,154.0,61.0,6.427378964941569,2.5459098497495827,40.9229722,-75.40533669999999
18323,ZCTA5 18323,109013.0,176.0,68.1,56703.0,0.0,0.0,0.0,0.0,41.1977504,-75.2697811
18324,ZCTA5 18324,52813.0,8998.0,45.4,25873.0,1338.0,465.0,14.869971104689931,5.167815070015559,41.1499987,-74.9910112
18325,ZCTA5 18325,73393.0,2454.0,43.3,29918.0,214.0,111.0,8.720456397718012,4.52322738386308,41.2140261,-75.17788530000001
18326,ZCTA5 18326,53625.0,4605.0,45.1,27703.0,491.0,55.0,10.662323561346362,1.1943539630836049,41.1588447,-75.2829046
18327,ZCTA5 18327,55893.0,498.0,47.6,33529.0,65.0,34.0,13.052208835341366,6.827309236947791,40.9848156,-75.1399443
18328,ZCTA5 18328,62090.0,7358.0,43.9,27240.0,607.0,290.0,8.249524327262844,3.9412883935852134,41.22868520000001,-74.9910112
18330,ZCTA5 18330,80921.0,7948.0,42.8,29539.0,319.0,389.0,4.013588324106694,4.894313034725717,40.9628403,-75.44612560000002
18331,ZCTA5 18331,50625.0,534.0,38.5,21931.0,27.0,10.0,5.056179775280899,1.8726591760299625,40.9090313,-75.4315594
18332,ZCTA5 18332,75288.0,3503.0,39.5,27308.0,414.0,467.0,11.818441335997717,13.331430202683414,41.0936345,-75.2362381
18333,ZCTA5 18333,28147.0,454.0,46.6,17247.0,27.0,0.0,5.947136563876652,0.0,40.89489469999999,-75.5094719
18334,ZCTA5 18334,63500.0,4873.0,43.3,23926.0,598.0,294.0,12.271701210753129,6.033244407962241,41.0646306,-75.46942849999999
18335,ZCTA5 18335,61923.0,1019.0,42.4,30802.0,0.0,0.0,0.0,0.0,41.0392567,-75.12411589999999
18336,ZCTA5 18336,61635.0,3840.0,49.8,31659.0,410.0,134.0,10.677083333333334,3.4895833333333335,41.3821812,-74.74541119999999
18337,ZCTA5 18337,73544.0,14406.0,45.2,34192.0,1050.0,521.0,7.288629737609329,3.6165486602804386,41.3277635,-74.8507131
18340,ZCTA5 18340,145515.0,254.0,41.1,38242.0,0.0,0.0,0.0,0.0,41.4167747,-74.76589179999999
18342,ZCTA5 18342,30556.0,442.0,57.2,16886.0,228.0,0.0,51.58371040723982,0.0,41.1753843,-75.270301
18343,ZCTA5 18343,66757.0,4243.0,45.6,34650.0,190.0,126.0,4.47796370492576,2.9695969832665567,40.8975253,-75.0961549
18344,ZCTA5 18344,45921.0,3656.0,38.7,27583.0,523.0,128.0,14.305251641137856,3.50109409190372,41.1129737,-75.347048
18346,ZCTA5 18346,63969.0,2591.0,37.9,23735.0,423.0,70.0,16.325742956387494,2.7016595908915475,41.12050840000001,-75.40533669999999
18347,ZCTA5 18347,50156.0,2592.0,57.5,29912.0,361.0,16.0,13.927469135802468,0.6172839506172839,41.1775935,-75.50437610000002
18349,ZCTA5 18349,56154.0,149.0,64.8,58611.0,0.0,8.0,0.0,5.369127516778524,41.1032891,-75.3674516
18350,ZCTA5 18350,68125.0,1668.0,49.9,49947.0,51.0,121.0,3.0575539568345325,7.2541966426858515,41.1268165,-75.4927278
18351,ZCTA5 18351,56667.0,452.0,43.0,29861.0,35.0,26.0,7.743362831858407,5.752212389380531,40.9206783,-75.09834459999999
18352,ZCTA5 18352,80417.0,1197.0,43.8,32410.0,147.0,15.0,12.280701754385966,1.2531328320802004,41.028657,-75.327015
18353,ZCTA5 18353,69484.0,12151.0,47.1,31492.0,988.0,472.0,8.131018023207966,3.8844539544070447,40.88306850000001,-75.36453689999999
18354,ZCTA5 18354,88250.0,1139.0,41.7,34077.0,99.0,71.0,8.691834942932397,6.2335381913959615,40.9208044,-75.31206399999999
18355,ZCTA5 18355,98333.0,1149.0,44.9,37570.0,155.0,57.0,13.489991296779808,4.960835509138382,41.075032,-75.3587075
18356,ZCTA5 18356,72273.0,82.0,52.4,42198.0,0.0,0.0,0.0,0.0,41.0092265,-75.11221789999999
18357,ZCTA5 18357,54327.0,204.0,51.3,20333.0,12.0,0.0,5.882352941176471,0.0,41.2280024,-75.2376967
18360,ZCTA5 18360,58785.0,26749.0,44.7,27826.0,3647.0,1238.0,13.634154547833564,4.6282104003888,40.9501097,-75.27123929999999
18370,ZCTA5 18370,56659.0,871.0,45.1,25549.0,71.0,56.0,8.151549942594718,6.42939150401837,41.0881409,-75.3266416
18371,ZCTA5 18371,115766.0,964.0,36.9,36824.0,0.0,60.0,0.0,6.224066390041494,41.16999999999999,-74.95
18372,ZCTA5 18372,46437.0,2572.0,41.9,21908.0,315.0,108.0,12.247278382581648,4.199066874027994,41.0393806,-75.31206399999999
18403,ZCTA5 18403,54172.0,6898.0,45.5,30042.0,863.0,173.0,12.510872716729487,2.5079733256016237,41.4836917,-75.5160235
18405,ZCTA5 18405,59688.0,2493.0,49.1,27939.0,174.0,82.0,6.979542719614922,3.2892097874047335,41.6082112,-75.11951069999999
18407,ZCTA5 18407,40165.0,13416.0,44.1,25527.0,2506.0,396.0,18.679189028026236,2.9516994633273703,41.6207126,-75.5160235
18411,ZCTA5 18411,72366.0,21649.0,45.0,39756.0,1109.0,328.0,5.122638459051227,1.5150815280151508,41.4887272,-75.7084677
18413,ZCTA5 18413,15795.0,161.0,61.4,13413.0,61.0,6.0,37.88819875776397,3.7267080745341614,41.6493057,-75.59989399999999
18414,ZCTA5 18414,71429.0,5208.0,49.4,38222.0,358.0,131.0,6.874039938556067,2.5153609831029184,41.5495333,-75.7255192
18415,ZCTA5 18415,58500.0,1084.0,52.7,33600.0,4.0,32.0,0.36900369003690037,2.952029520295203,41.7560489,-75.1311874
18417,ZCTA5 18417,54750.0,1069.0,53.3,26544.0,91.0,35.0,8.51262862488307,3.2740879326473338,41.8072746,-75.2245693
18419,ZCTA5 18419,55464.0,5032.0,38.2,26404.0,447.0,133.0,8.883147853736089,2.6430842607313196,41.5612401,-75.8185314
18420,ZCTA5 18420,48750.0,19.0,60.7,36795.0,0.0,0.0,0.0,0.0,41.6074726,-75.7140103
18421,ZCTA5 18421,48547.0,5495.0,43.7,24673.0,862.0,288.0,15.686988171064604,5.241128298453139,41.6538118,-75.46942849999999
18424,ZCTA5 18424,59661.0,5234.0,49.3,30664.0,431.0,265.0,8.23461979365686,5.063049293083684,41.2450262,-75.4927278
18425,ZCTA5 18425,50000.0,1146.0,48.7,30921.0,166.0,4.0,14.485165794066317,0.34904013961605584,41.4197834,-75.0260667
18426,ZCTA5 18426,47477.0,4247.0,52.1,28364.0,648.0,136.0,15.257829055804097,3.202260419119378,41.298782,-75.2245693
18427,ZCTA5 18427,-666666666.0,119.0,48.4,28429.0,0.0,0.0,0.0,0.0,41.4036426,-75.4082506
18428,ZCTA5 18428,57276.0,12116.0,49.6,28809.0,1247.0,409.0,10.292175635523275,3.375701551667217,41.4826452,-75.1311874
18430,ZCTA5 18430,-666666666.0,5.0,-666666666.0,,0.0,0.0,0.0,0.0,41.7339633,-75.4665158
18431,ZCTA5 18431,45263.0,12105.0,47.0,25936.0,1571.0,335.0,12.978108219743907,2.7674514663362246,41.6183547,-75.27123929999999
18433,ZCTA5 18433,52647.0,6535.0,43.8,28505.0,553.0,191.0,8.462127008416221,2.922723794950268,41.5513921,-75.58588859999999
18434,ZCTA5 18434,41714.0,4070.0,42.5,26181.0,359.0,160.0,8.82063882063882,3.9312039312039313,41.465892,-75.5684254
18435,ZCTA5 18435,86500.0,775.0,49.3,54604.0,44.0,47.0,5.67741935483871,6.064516129032258,41.4981011,-75.0260667
18436,ZCTA5 18436,51846.0,12944.0,49.4,25697.0,1103.0,366.0,8.52132262051916,2.827564894932015,41.4407956,-75.41116439999999
18437,ZCTA5 18437,46250.0,204.0,51.4,22908.0,49.0,21.0,24.019607843137255,10.294117647058824,41.8640112,-75.3237262
18438,ZCTA5 18438,63750.0,1162.0,53.1,31383.0,103.0,22.0,8.864027538726335,1.8932874354561102,41.4335315,-75.2420722
18439,ZCTA5 18439,60536.0,489.0,50.7,28572.0,57.0,4.0,11.656441717791411,0.8179959100204499,41.82552829999999,-75.36453689999999
18441,ZCTA5 18441,28466.0,218.0,52.9,23574.0,23.0,6.0,10.55045871559633,2.7522935779816513,41.6495044,-75.626628
18443,ZCTA5 18443,73594.0,545.0,46.7,38104.0,0.0,0.0,0.0,0.0,41.661128,-75.1136721
18444,ZCTA5 18444,68880.0,13710.0,45.9,34789.0,770.0,272.0,5.616338439095551,1.9839533187454412,41.3409779,-75.55096019999999
18445,ZCTA5 18445,50446.0,2624.0,49.2,29979.0,434.0,87.0,16.539634146341463,3.3155487804878048,41.3056612,-75.35287790000001
18446,ZCTA5 18446,52344.0,3460.0,47.6,26420.0,380.0,118.0,10.982658959537572,3.4104046242774566,41.6390733,-75.737149
18447,ZCTA5 18447,50582.0,10462.0,46.3,27749.0,1510.0,53.0,14.43318677117186,0.506595297266297,41.5151883,-75.6091696
18451,ZCTA5 18451,71818.0,722.0,50.5,43250.0,8.0,7.0,1.10803324099723,0.9695290858725761,41.40107039999999,-75.21873459999999
18452,ZCTA5 18452,41904.0,4923.0,54.6,28284.0,801.0,159.0,16.270566727605118,3.2297379646556976,41.4856461,-75.5887989
